ID,price
10000,14.2857
10001,14.2857
10002,14.2857
10003,14.2857
10004,14.2857
10005,14.2857
10006,14.2857
10007,14.2857
10008,14.2857
10009,14.2857
10010,14.2857
10011,14.2857
10012,14.2857
10013,14.2857
10014,14.2857
10015,14.2857
10016,14.2857
10017,14.2857
10018,14.2857
10019,14.2857
10020,14.2857
10021,14.2857
10022,14.2857
10023,14.2857
10024,14.2857
10025,14.2857
10026,14.2857
10027,14.2857
10028,14.2857
10029,14.2857
10030,14.2857
10031,14.2857
10032,14.2857
10033,14.2857
10034,14.2857
10035,14.2857
10036,14.2857
10037,14.2857
10038,14.2857
10039,14.2857
10040,14.2857
10041,14.2857
10042,14.2857
10043,14.2857
10044,14.2857
10045,14.2857
10046,14.2857
10047,14.2857
10048,14.2857
10049,14.2857
10050,14.2857
10051,14.2857
10052,14.2857
10053,14.2857
10054,14.2857
10055,14.2857
10056,14.2857
10057,14.2857
10058,14.2857
10059,14.2857
10060,14.2857
10061,14.2857
10062,14.2857
10063,14.2857
10064,14.2857
10065,14.2857
10066,14.2857
10067,14.2857
10068,14.2857
10069,14.2857
10070,14.2857
10071,14.2857
10072,14.2857
10073,14.2857
10074,14.2857
10075,14.2857
10076,14.2857
10077,14.2857
10078,14.2857
10079,14.2857
10080,14.2857
10081,14.2857
10082,14.2857
10083,14.2857
10084,14.2857
10085,14.2857
10086,14.2857
10087,14.2857
10088,14.2857
10089,14.2857
10090,14.2857
10091,14.2857
10092,14.2857
10093,14.2857
10094,14.2857
10095,14.2857
10096,14.2857
10097,14.2857
10098,14.2857
10099,14.2857
10100,14.2857
10101,14.2857
10102,14.2857
10103,14.2857
10104,14.2857
10105,14.2857
10106,14.2857
10107,14.2857
10108,14.2857
10109,14.2857
10110,14.2857
10111,14.2857
10112,14.2857
10113,14.2857
10114,14.2857
10115,14.2857
10116,14.2857
10117,14.2857
10118,14.2857
10119,14.2857
10120,14.2857
10121,14.2857
10122,14.2857
10123,14.2857
10124,14.2857
10125,14.2857
10126,14.2857
10127,14.2857
10128,14.2857
10129,14.2857
10130,14.2857
10131,14.2857
10132,14.2857
10133,14.2857
10134,14.2857
10135,14.2857
10136,14.2857
10137,14.2857
10138,14.2857
10139,14.2857
10140,14.2857
10141,14.2857
10142,14.2857
10143,14.2857
10144,14.2857
10145,14.2857
10146,14.2857
10147,14.2857
10148,14.2857
10149,14.2857
10150,14.2857
10151,14.2857
10152,14.2857
10153,14.2857
10154,14.2857
10155,14.2857
10156,14.2857
10157,14.2857
10158,14.2857
10159,14.2857
10160,14.2857
10161,14.2857
10162,14.2857
10163,14.2857
10164,14.2857
10165,14.2857
10166,14.2857
10167,14.2857
10168,14.2857
10169,14.2857
10170,14.2857
10171,14.2857
10172,14.2857
10173,14.2857
10174,14.2857
10175,14.2857
10176,14.2857
10177,14.2857
10178,14.2857
10179,14.2857
10180,14.2857
10181,14.2857
10182,14.2857
10183,14.2857
10184,14.2857
10185,14.2857
10186,14.2857
10187,14.2857
10188,14.2857
10189,14.2857
10190,14.2857
10191,14.2857
10192,14.2857
10193,14.2857
10194,14.2857
10195,14.2857
10196,14.2857
10197,14.2857
10198,14.2857
10199,14.2857
10200,14.2857
10201,14.2857
10202,14.2857
10203,14.2857
10204,14.2857
10205,14.2857
10206,14.2857
10207,14.2857
10208,14.2857
10209,14.2857
10210,14.2857
10211,14.2857
10212,14.2857
10213,14.2857
10214,14.2857
10215,14.2857
10216,14.2857
10217,14.2857
10218,14.2857
10219,14.2857
10220,14.2857
10221,14.2857
10222,14.2857
10223,14.2857
10224,14.2857
10225,14.2857
10226,14.2857
10227,14.2857
10228,14.2857
10229,14.2857
10230,14.2857
10231,14.2857
10232,14.2857
10233,14.2857
10234,14.2857
10235,14.2857
10236,14.2857
10237,14.2857
10238,14.2857
10239,14.2857
10240,14.2857
10241,14.2857
10242,14.2857
10243,14.2857
10244,14.2857
10245,14.2857
10246,14.2857
10247,14.2857
10248,14.2857
10249,14.2857
10250,14.2857
10251,14.2857
10252,14.2857
10253,14.2857
10254,14.2857
10255,14.2857
10256,14.2857
10257,14.2857
10258,14.2857
10259,14.2857
10260,14.2857
10261,14.2857
10262,14.2857
10263,14.2857
10264,14.2857
10265,14.2857
10266,14.2857
10267,14.2857
10268,14.2857
10269,14.2857
10270,14.2857
10271,14.2857
10272,14.2857
10273,14.2857
10274,14.2857
10275,14.2857
10276,14.2857
10277,14.2857
10278,14.2857
10279,14.2857
10280,14.2857
10281,14.2857
10282,14.2857
10283,14.2857
10284,14.2857
10285,14.2857
10286,14.2857
10287,14.2857
10288,14.2857
10289,14.2857
10290,14.2857
10291,14.2857
10292,14.2857
10293,14.2857
10294,14.2857
10295,14.2857
10296,14.2857
10297,14.2857
10298,14.2857
10299,14.2857
10300,14.2857
10301,14.2857
10302,14.2857
10303,14.2857
10304,14.2857
10305,14.2857
10306,14.2857
10307,14.2857
10308,14.2857
10309,14.2857
10310,14.2857
10311,14.2857
10312,14.2857
10313,14.2857
10314,14.2857
10315,14.2857
10316,14.2857
10317,14.2857
10318,14.2857
10319,14.2857
10320,14.2857
10321,14.2857
10322,14.2857
10323,14.2857
10324,14.2857
10325,14.2857
10326,14.2857
10327,14.2857
10328,14.2857
10329,14.2857
10330,14.2857
10331,14.2857
10332,14.2857
10333,14.2857
10334,14.2857
10335,14.2857
10336,14.2857
10337,14.2857
10338,14.2857
10339,14.2857
10340,14.2857
10341,14.2857
10342,14.2857
10343,14.2857
10344,14.2857
10345,14.2857
10346,14.2857
10347,14.2857
10348,14.2857
10349,14.2857
10350,14.2857
10351,14.2857
10352,14.2857
10353,14.2857
10354,14.2857
10355,14.2857
10356,14.2857
10357,14.2857
10358,14.2857
10359,14.2857
10360,14.2857
10361,14.2857
10362,14.2857
10363,14.2857
10364,14.2857
10365,14.2857
10366,14.2857
10367,14.2857
10368,14.2857
10369,14.2857
10370,14.2857
10371,14.2857
10372,14.2857
10373,14.2857
10374,14.2857
10375,14.2857
10376,14.2857
10377,14.2857
10378,14.2857
10379,14.2857
10380,14.2857
10381,14.2857
10382,14.2857
10383,14.2857
10384,14.2857
10385,14.2857
10386,14.2857
10387,14.2857
10388,14.2857
10389,14.2857
10390,14.2857
10391,14.2857
10392,14.2857
10393,14.2857
10394,14.2857
10395,14.2857
10396,14.2857
10397,14.2857
10398,14.2857
10399,14.2857
10400,14.2857
10401,14.2857
10402,14.2857
10403,14.2857
10404,14.2857
10405,14.2857
10406,14.2857
10407,14.2857
10408,14.2857
10409,14.2857
10410,14.2857
10411,14.2857
10412,14.2857
10413,14.2857
10414,14.2857
10415,14.2857
10416,14.2857
10417,14.2857
10418,14.2857
10419,14.2857
10420,14.2857
10421,14.2857
10422,14.2857
10423,14.2857
10424,14.2857
10425,14.2857
10426,14.2857
10427,14.2857
10428,14.2857
10429,14.2857
10430,14.2857
10431,14.2857
10432,14.2857
10433,14.2857
10434,14.2857
10435,14.2857
10436,14.2857
10437,14.2857
10438,14.2857
10439,14.2857
10440,14.2857
10441,14.2857
10442,14.2857
10443,14.2857
10444,14.2857
10445,14.2857
10446,14.2857
10447,14.2857
10448,14.2857
10449,14.2857
10450,14.2857
10451,14.2857
10452,14.2857
10453,14.2857
10454,14.2857
10455,14.2857
10456,14.2857
10457,14.2857
10458,14.2857
10459,14.2857
10460,14.2857
10461,14.2857
10462,14.2857
10463,14.2857
10464,14.2857
10465,14.2857
10466,14.2857
10467,14.2857
10468,14.2857
10469,14.2857
10470,14.2857
10471,14.2857
10472,14.2857
10473,14.2857
10474,14.2857
10475,14.2857
10476,14.2857
10477,14.2857
10478,14.2857
10479,14.2857
10480,14.2857
10481,14.2857
10482,14.2857
10483,14.2857
10484,14.2857
10485,14.2857
10486,14.2857
10487,14.2857
10488,14.2857
10489,14.2857
10490,14.2857
10491,14.2857
10492,14.2857
10493,14.2857
10494,14.2857
10495,14.2857
10496,14.2857
10497,14.2857
10498,14.2857
10499,14.2857
10500,14.2857
10501,14.2857
10502,14.2857
10503,14.2857
10504,14.2857
10505,14.2857
10506,14.2857
10507,14.2857
10508,14.2857
10509,14.2857
10510,14.2857
10511,14.2857
10512,14.2857
10513,14.2857
10514,14.2857
10515,14.2857
10516,14.2857
10517,14.2857
10518,14.2857
10519,14.2857
10520,14.2857
10521,14.2857
10522,14.2857
10523,14.2857
10524,14.2857
10525,14.2857
10526,14.2857
10527,14.2857
10528,14.2857
10529,14.2857
10530,14.2857
10531,14.2857
10532,14.2857
10533,14.2857
10534,14.2857
10535,14.2857
10536,14.2857
10537,14.2857
10538,14.2857
10539,14.2857
10540,14.2857
10541,14.2857
10542,14.2857
10543,14.2857
10544,14.2857
10545,14.2857
10546,14.2857
10547,14.2857
10548,14.2857
10549,14.2857
10550,14.2857
10551,14.2857
10552,14.2857
10553,14.2857
10554,14.2857
10555,14.2857
10556,14.2857
10557,14.2857
10558,14.2857
10559,14.2857
10560,14.2857
10561,14.2857
10562,14.2857
10563,14.2857
10564,14.2857
10565,14.2857
10566,14.2857
10567,14.2857
10568,14.2857
10569,14.2857
10570,14.2857
10571,14.2857
10572,14.2857
10573,14.2857
10574,14.2857
10575,14.2857
10576,14.2857
10577,14.2857
10578,14.2857
10579,14.2857
10580,14.2857
10581,14.2857
10582,14.2857
10583,14.2857
10584,14.2857
10585,14.2857
10586,14.2857
10587,14.2857
10588,14.2857
10589,14.2857
10590,14.2857
10591,14.2857
10592,14.2857
10593,14.2857
10594,14.2857
10595,14.2857
10596,14.2857
10597,14.2857
10598,14.2857
10599,14.2857
10600,14.2857
10601,14.2857
10602,14.2857
10603,14.2857
10604,14.2857
10605,14.2857
10606,14.2857
10607,14.2857
10608,14.2857
10609,14.2857
10610,14.2857
10611,14.2857
10612,14.2857
10613,14.2857
10614,14.2857
10615,14.2857
10616,14.2857
10617,14.2857
10618,14.2857
10619,14.2857
10620,14.2857
10621,14.2857
10622,14.2857
10623,14.2857
10624,14.2857
10625,14.2857
10626,14.2857
10627,14.2857
10628,14.2857
10629,14.2857
10630,14.2857
10631,14.2857
10632,14.2857
10633,14.2857
10634,14.2857
10635,14.2857
10636,14.2857
10637,14.2857
10638,14.2857
10639,14.2857
10640,14.2857
10641,14.2857
10642,14.2857
10643,14.2857
10644,14.2857
10645,14.2857
10646,14.2857
10647,14.2857
10648,14.2857
10649,14.2857
10650,14.2857
10651,14.2857
10652,14.2857
10653,14.2857
10654,14.2857
10655,14.2857
10656,14.2857
10657,14.2857
10658,14.2857
10659,14.2857
10660,14.2857
10661,14.2857
10662,14.2857
10663,14.2857
10664,14.2857
10665,14.2857
10666,14.2857
10667,14.2857
10668,14.2857
10669,14.2857
10670,14.2857
10671,14.2857
10672,14.2857
10673,14.2857
10674,14.2857
10675,14.2857
10676,14.2857
10677,14.2857
10678,14.2857
10679,14.2857
10680,14.2857
10681,14.2857
10682,14.2857
10683,14.2857
10684,14.2857
10685,14.2857
10686,14.2857
10687,14.2857
10688,14.2857
10689,14.2857
10690,14.2857
10691,14.2857
10692,14.2857
10693,14.2857
10694,14.2857
10695,14.2857
10696,14.2857
10697,14.2857
10698,14.2857
10699,14.2857
10700,14.2857
10701,14.2857
10702,14.2857
10703,14.2857
10704,14.2857
10705,14.2857
10706,14.2857
10707,14.2857
10708,14.2857
10709,14.2857
10710,14.2857
10711,14.2857
10712,14.2857
10713,14.2857
10714,14.2857
10715,14.2857
10716,14.2857
10717,14.2857
10718,14.2857
10719,14.2857
10720,14.2857
10721,14.2857
10722,14.2857
10723,14.2857
10724,14.2857
10725,14.2857
10726,14.2857
10727,14.2857
10728,14.2857
10729,14.2857
10730,14.2857
10731,14.2857
10732,14.2857
10733,14.2857
10734,14.2857
10735,14.2857
10736,14.2857
10737,14.2857
10738,14.2857
10739,14.2857
10740,14.2857
10741,14.2857
10742,14.2857
10743,14.2857
10744,14.2857
10745,14.2857
10746,14.2857
10747,14.2857
10748,14.2857
10749,14.2857
10750,14.2857
10751,14.2857
10752,14.2857
10753,14.2857
10754,14.2857
10755,14.2857
10756,14.2857
10757,14.2857
10758,14.2857
10759,14.2857
10760,14.2857
10761,14.2857
10762,14.2857
10763,14.2857
10764,14.2857
10765,14.2857
10766,14.2857
10767,14.2857
10768,14.2857
10769,14.2857
10770,14.2857
10771,14.2857
10772,14.2857
10773,14.2857
10774,14.2857
10775,14.2857
10776,14.2857
10777,14.2857
10778,14.2857
10779,14.2857
10780,14.2857
10781,14.2857
10782,14.2857
10783,14.2857
10784,14.2857
10785,14.2857
10786,14.2857
10787,14.2857
10788,14.2857
10789,14.2857
10790,14.2857
10791,14.2857
10792,14.2857
10793,14.2857
10794,14.2857
10795,14.2857
10796,14.2857
10797,14.2857
10798,14.2857
10799,14.2857
10800,14.2857
10801,14.2857
10802,14.2857
10803,14.2857
10804,14.2857
10805,14.2857
10806,14.2857
10807,14.2857
10808,14.2857
10809,14.2857
10810,14.2857
10811,14.2857
10812,14.2857
10813,14.2857
10814,14.2857
10815,14.2857
10816,14.2857
10817,14.2857
10818,14.2857
10819,14.2857
10820,14.2857
10821,14.2857
10822,14.2857
10823,14.2857
10824,14.2857
10825,14.2857
10826,14.2857
10827,14.2857
10828,14.2857
10829,14.2857
10830,14.2857
10831,14.2857
10832,14.2857
10833,14.2857
10834,14.2857
10835,14.2857
10836,14.2857
10837,14.2857
10838,14.2857
10839,14.2857
10840,14.2857
10841,14.2857
10842,14.2857
10843,14.2857
10844,14.2857
10845,14.2857
10846,14.2857
10847,14.2857
10848,14.2857
10849,14.2857
10850,14.2857
10851,14.2857
10852,14.2857
10853,14.2857
10854,14.2857
10855,14.2857
10856,14.2857
10857,14.2857
10858,14.2857
10859,14.2857
10860,14.2857
10861,14.2857
10862,14.2857
10863,14.2857
10864,14.2857
10865,14.2857
10866,14.2857
10867,14.2857
10868,14.2857
10869,14.2857
10870,14.2857
10871,14.2857
10872,14.2857
10873,14.2857
10874,14.2857
10875,14.2857
10876,14.2857
10877,14.2857
10878,14.2857
10879,14.2857
10880,14.2857
10881,14.2857
10882,14.2857
10883,14.2857
10884,14.2857
10885,14.2857
10886,14.2857
10887,14.2857
10888,14.2857
10889,14.2857
10890,14.2857
10891,14.2857
10892,14.2857
10893,14.2857
10894,14.2857
10895,14.2857
10896,14.2857
10897,14.2857
10898,14.2857
10899,14.2857
10900,14.2857
10901,14.2857
10902,14.2857
10903,14.2857
10904,14.2857
10905,14.2857
10906,14.2857
10907,14.2857
10908,14.2857
10909,14.2857
10910,14.2857
10911,14.2857
10912,14.2857
10913,14.2857
10914,14.2857
10915,14.2857
10916,14.2857
10917,14.2857
10918,14.2857
10919,14.2857
10920,14.2857
10921,14.2857
10922,14.2857
10923,14.2857
10924,14.2857
10925,14.2857
10926,14.2857
10927,14.2857
10928,14.2857
10929,14.2857
10930,14.2857
10931,14.2857
10932,14.2857
10933,14.2857
10934,14.2857
10935,14.2857
10936,14.2857
10937,14.2857
10938,14.2857
10939,14.2857
10940,14.2857
10941,14.2857
10942,14.2857
10943,14.2857
10944,14.2857
10945,14.2857
10946,14.2857
10947,14.2857
10948,14.2857
10949,14.2857
10950,14.2857
10951,14.2857
10952,14.2857
10953,14.2857
10954,14.2857
10955,14.2857
10956,14.2857
10957,14.2857
10958,14.2857
10959,14.2857
10960,14.2857
10961,14.2857
10962,14.2857
10963,14.2857
10964,14.2857
10965,14.2857
10966,14.2857
10967,14.2857
10968,14.2857
10969,14.2857
10970,14.2857
10971,14.2857
10972,14.2857
10973,14.2857
10974,14.2857
10975,14.2857
10976,14.2857
10977,14.2857
10978,14.2857
10979,14.2857
10980,14.2857
10981,14.2857
10982,14.2857
10983,14.2857
10984,14.2857
10985,14.2857
10986,14.2857
10987,14.2857
10988,14.2857
10989,14.2857
10990,14.2857
10991,14.2857
10992,14.2857
10993,14.2857
10994,14.2857
10995,14.2857
10996,14.2857
10997,14.2857
10998,14.2857
10999,14.2857
11000,14.2857
11001,14.2857
11002,14.2857
11003,14.2857
11004,14.2857
11005,14.2857
11006,14.2857
11007,14.2857
11008,14.2857
11009,14.2857
11010,14.2857
11011,14.2857
11012,14.2857
11013,14.2857
11014,14.2857
11015,14.2857
11016,14.2857
11017,14.2857
11018,14.2857
11019,14.2857
11020,14.2857
11021,14.2857
11022,14.2857
11023,14.2857
11024,14.2857
11025,14.2857
11026,14.2857
11027,14.2857
11028,14.2857
11029,14.2857
11030,14.2857
11031,14.2857
11032,14.2857
11033,14.2857
11034,14.2857
11035,14.2857
11036,14.2857
11037,14.2857
11038,14.2857
11039,14.2857
11040,14.2857
11041,14.2857
11042,14.2857
11043,14.2857
11044,14.2857
11045,14.2857
11046,14.2857
11047,14.2857
11048,14.2857
11049,14.2857
11050,14.2857
11051,14.2857
11052,14.2857
11053,14.2857
11054,14.2857
11055,14.2857
11056,14.2857
11057,14.2857
11058,14.2857
11059,14.2857
11060,14.2857
11061,14.2857
11062,14.2857
11063,14.2857
11064,14.2857
11065,14.2857
11066,14.2857
11067,14.2857
11068,14.2857
11069,14.2857
11070,14.2857
11071,14.2857
11072,14.2857
11073,14.2857
11074,14.2857
11075,14.2857
11076,14.2857
11077,14.2857
11078,14.2857
11079,14.2857
11080,14.2857
11081,14.2857
11082,14.2857
11083,14.2857
11084,14.2857
11085,14.2857
11086,14.2857
11087,14.2857
11088,14.2857
11089,14.2857
11090,14.2857
11091,14.2857
11092,14.2857
11093,14.2857
11094,14.2857
11095,14.2857
11096,14.2857
11097,14.2857
11098,14.2857
11099,14.2857
11100,14.2857
11101,14.2857
11102,14.2857
11103,14.2857
11104,14.2857
11105,14.2857
11106,14.2857
11107,14.2857
11108,14.2857
11109,14.2857
11110,14.2857
11111,14.2857
11112,14.2857
11113,14.2857
11114,14.2857
11115,14.2857
11116,14.2857
11117,14.2857
11118,14.2857
11119,14.2857
11120,14.2857
11121,14.2857
11122,14.2857
11123,14.2857
11124,14.2857
11125,14.2857
11126,14.2857
11127,14.2857
11128,14.2857
11129,14.2857
11130,14.2857
11131,14.2857
11132,14.2857
11133,14.2857
11134,14.2857
11135,14.2857
11136,14.2857
11137,14.2857
11138,14.2857
11139,14.2857
11140,14.2857
11141,14.2857
11142,14.2857
11143,14.2857
11144,14.2857
11145,14.2857
11146,14.2857
11147,14.2857
11148,14.2857
11149,14.2857
11150,14.2857
11151,14.2857
11152,14.2857
11153,14.2857
11154,14.2857
11155,14.2857
11156,14.2857
11157,14.2857
11158,14.2857
11159,14.2857
11160,14.2857
11161,14.2857
11162,14.2857
11163,14.2857
11164,14.2857
11165,14.2857
11166,14.2857
11167,14.2857
11168,14.2857
11169,14.2857
11170,14.2857
11171,14.2857
11172,14.2857
11173,14.2857
11174,14.2857
11175,14.2857
11176,14.2857
11177,14.2857
11178,14.2857
11179,14.2857
11180,14.2857
11181,14.2857
11182,14.2857
11183,14.2857
11184,14.2857
11185,14.2857
11186,14.2857
11187,14.2857
11188,14.2857
11189,14.2857
11190,14.2857
11191,14.2857
11192,14.2857
11193,14.2857
11194,14.2857
11195,14.2857
11196,14.2857
11197,14.2857
11198,14.2857
11199,14.2857
11200,14.2857
11201,14.2857
11202,14.2857
11203,14.2857
11204,14.2857
11205,14.2857
11206,14.2857
11207,14.2857
11208,14.2857
11209,14.2857
11210,14.2857
11211,14.2857
11212,14.2857
11213,14.2857
11214,14.2857
11215,14.2857
11216,14.2857
11217,14.2857
11218,14.2857
11219,14.2857
11220,14.2857
11221,14.2857
11222,14.2857
11223,14.2857
11224,14.2857
11225,14.2857
11226,14.2857
11227,14.2857
11228,14.2857
11229,14.2857
11230,14.2857
11231,14.2857
11232,14.2857
11233,14.2857
11234,14.2857
11235,14.2857
11236,14.2857
11237,14.2857
11238,14.2857
11239,14.2857
11240,14.2857
11241,14.2857
11242,14.2857
11243,14.2857
11244,14.2857
11245,14.2857
11246,14.2857
11247,14.2857
11248,14.2857
11249,14.2857
11250,14.2857
11251,14.2857
11252,14.2857
11253,14.2857
11254,14.2857
11255,14.2857
11256,14.2857
11257,14.2857
11258,14.2857
11259,14.2857
11260,14.2857
11261,14.2857
11262,14.2857
11263,14.2857
11264,14.2857
11265,14.2857
11266,14.2857
11267,14.2857
11268,14.2857
11269,14.2857
11270,14.2857
11271,14.2857
11272,14.2857
11273,14.2857
11274,14.2857
11275,14.2857
11276,14.2857
11277,14.2857
11278,14.2857
11279,14.2857
11280,14.2857
11281,14.2857
11282,14.2857
11283,14.2857
11284,14.2857
11285,14.2857
11286,14.2857
11287,14.2857
11288,14.2857
11289,14.2857
11290,14.2857
11291,14.2857
11292,14.2857
11293,14.2857
11294,14.2857
11295,14.2857
11296,14.2857
11297,14.2857
11298,14.2857
11299,14.2857
11300,14.2857
11301,14.2857
11302,14.2857
11303,14.2857
11304,14.2857
11305,14.2857
11306,14.2857
11307,14.2857
11308,14.2857
11309,14.2857
11310,14.2857
11311,14.2857
11312,14.2857
11313,14.2857
11314,14.2857
11315,14.2857
11316,14.2857
11317,14.2857
11318,14.2857
11319,14.2857
11320,14.2857
11321,14.2857
11322,14.2857
11323,14.2857
11324,14.2857
11325,14.2857
11326,14.2857
11327,14.2857
11328,14.2857
11329,14.2857
11330,14.2857
11331,14.2857
11332,14.2857
11333,14.2857
11334,14.2857
11335,14.2857
11336,14.2857
11337,14.2857
11338,14.2857
11339,14.2857
11340,14.2857
11341,14.2857
11342,14.2857
11343,14.2857
11344,14.2857
11345,14.2857
11346,14.2857
11347,14.2857
11348,14.2857
11349,14.2857
11350,14.2857
11351,14.2857
11352,14.2857
11353,14.2857
11354,14.2857
11355,14.2857
11356,14.2857
11357,14.2857
11358,14.2857
11359,14.2857
11360,14.2857
11361,14.2857
11362,14.2857
11363,14.2857
11364,14.2857
11365,14.2857
11366,14.2857
11367,14.2857
11368,14.2857
11369,14.2857
11370,14.2857
11371,14.2857
11372,14.2857
11373,14.2857
11374,14.2857
11375,14.2857
11376,14.2857
11377,14.2857
11378,14.2857
11379,14.2857
11380,14.2857
11381,14.2857
11382,14.2857
11383,14.2857
11384,14.2857
11385,14.2857
11386,14.2857
11387,14.2857
11388,14.2857
11389,14.2857
11390,14.2857
11391,14.2857
11392,14.2857
11393,14.2857
11394,14.2857
11395,14.2857
11396,14.2857
11397,14.2857
11398,14.2857
11399,14.2857
11400,14.2857
11401,14.2857
11402,14.2857
11403,14.2857
11404,14.2857
11405,14.2857
11406,14.2857
11407,14.2857
11408,14.2857
11409,14.2857
11410,14.2857
11411,14.2857
11412,14.2857
11413,14.2857
11414,14.2857
11415,14.2857
11416,14.2857
11417,14.2857
11418,14.2857
11419,14.2857
11420,14.2857
11421,14.2857
11422,14.2857
11423,14.2857
11424,14.2857
11425,14.2857
11426,14.2857
11427,14.2857
11428,14.2857
11429,14.2857
11430,14.2857
11431,14.2857
11432,14.2857
11433,14.2857
11434,14.2857
11435,14.2857
11436,14.2857
11437,14.2857
11438,14.2857
11439,14.2857
11440,14.2857
11441,14.2857
11442,14.2857
11443,14.2857
11444,14.2857
11445,14.2857
11446,14.2857
11447,14.2857
11448,14.2857
11449,14.2857
11450,14.2857
11451,14.2857
11452,14.2857
11453,14.2857
11454,14.2857
11455,14.2857
11456,14.2857
11457,14.2857
11458,14.2857
11459,14.2857
11460,14.2857
11461,14.2857
11462,14.2857
11463,14.2857
11464,14.2857
11465,14.2857
11466,14.2857
11467,14.2857
11468,14.2857
11469,14.2857
11470,14.2857
11471,14.2857
11472,14.2857
11473,14.2857
11474,14.2857
11475,14.2857
11476,14.2857
11477,14.2857
11478,14.2857
11479,14.2857
11480,14.2857
11481,14.2857
11482,14.2857
11483,14.2857
11484,14.2857
11485,14.2857
11486,14.2857
11487,14.2857
11488,14.2857
11489,14.2857
11490,14.2857
11491,14.2857
11492,14.2857
11493,14.2857
11494,14.2857
11495,14.2857
11496,14.2857
11497,14.2857
11498,14.2857
